YearMonthDayHourMinute,STN,isitu-LST,insitu-TA
2.02107E+11,239,22.250322,21.039883
2.02107E+11,243,22.109968,21.673542
2.02107E+11,244,22.128569,19.932974
2.02107E+11,245,22.533442,20.78561
2.02107E+11,247,21.962572,21.474932
2.02107E+11,248,20.587206,20.229015
2.02107E+11,251,22.649294,20.81295
2.02107E+11,252,21.466784,21.349627
2.02107E+11,253,22.918983,21.692148
2.02107E+11,254,21.874947,20.986406
2.02107E+11,255,23.184431,22.246908
2.02107E+11,257,23.209618,22.683132
2.02107E+11,258,23.38423,22.502077
2.02107E+11,259,23.48022,21.978008
2.02107E+11,260,23.000143,21.839563
2.02107E+11,261,23.447443,21.427359
2.02107E+11,262,23.143373,21.345686
2.02107E+11,263,24.139128,23.821795
2.02107E+11,264,22.627604,22.746542
2.02107E+11,266,22.471611,22.359734
2.02107E+11,268,22.890501,20.82138
2.02107E+11,271,21.208288,19.725468
2.02107E+11,272,22.382153,22.24037
2.02107E+11,273,22.32443,21.460928
2.02107E+11,276,21.858778,22.082476
2.02107E+11,277,22.261183,20.511898
2.02107E+11,278,23.107786,21.53784
2.02107E+11,279,22.567629,22.270473
2.02107E+11,281,22.915796,24.059513
2.02107E+11,283,24.398645,23.689053
2.02107E+11,284,21.973661,20.937685
2.02107E+11,285,24.258429,22.79593
2.02107E+11,288,23.728918,23.776327
2.02107E+11,289,22.444769,21.459461
2.02107E+11,294,22.264685,21.7478
2.02107E+11,295,23.120905,22.317219
2.02107E+11,676,21.563896,20.424547
2.02107E+11,702,22.597181,22.03372
2.02107E+11,970,20.809507,19.47349
2.02107E+11,972,23.461437,22.96766
2.02107E+11,973,23.0963,21.525534
2.02107E+11,974,24.34195,22.939404
2.02107E+11,977,22.622814,21.624197
2.02107E+11,978,21.80509,20.304941
2.02107E+11,980,25.077621,24.513342
2.02107E+11,90,19.960321,19.157455
2.02107E+11,93,21.154821,20.732803
2.02107E+11,95,20.60282,19.626913
2.02107E+11,98,20.50527,19.239328
2.02107E+11,99,21.322012,19.842701
2.02107E+11,100,18.704239,17.312803
2.02107E+11,101,20.460352,21.087563
2.02107E+11,102,19.524649,18.904615
2.02107E+11,104,20.201586,18.861048
2.02107E+11,105,20.821112,19.774218
2.02107E+11,106,21.991081,19.669703
2.02107E+11,108,20.450876,20.267065
2.02107E+11,112,19.603964,19.93073
2.02107E+11,114,21.095732,20.707655
2.02107E+11,115,20.310438,19.917002
2.02107E+11,119,21.009825,20.741457
2.02107E+11,121,21.725033,21.46409
2.02107E+11,127,22.065866,21.406347
2.02107E+11,129,22.226355,20.503408
2.02107E+11,130,21.700598,20.134176
2.02107E+11,131,22.421328,21.787832
2.02107E+11,133,22.170881,21.712147
2.02107E+11,135,20.9913,21.191755
2.02107E+11,136,22.3996,21.92704
2.02107E+11,137,21.980886,21.95373
2.02107E+11,138,22.616116,22.621897
2.02107E+11,140,22.10909,21.388786
2.02107E+11,143,23.91456,24.36947
2.02107E+11,146,22.791456,21.969856
2.02107E+11,152,23.493193,23.37784
2.02107E+11,155,22.373055,22.051064
2.02107E+11,156,22.680092,22.055851
2.02107E+11,159,23.060766,22.312754
2.02107E+11,162,22.289724,21.780195
2.02107E+11,165,22.782953,22.304583
2.02107E+11,168,22.316996,22.212463
2.02107E+11,169,23.012789,21.85542
2.02107E+11,170,22.295141,21.608778
2.02107E+11,172,22.02474,21.254793
2.02107E+11,174,21.100962,20.697557
2.02107E+11,177,22.00313,21.41401
2.02107E+11,184,24.02143,24.01663
2.02107E+11,185,25.38336,25.24672
2.02107E+11,188,25.075891,24.946045
2.02107E+11,189,24.8446,24.704977
2.02107E+11,192,23.61199,22.863358
2.02107E+11,201,20.927336,20.335005
2.02107E+11,202,21.405645,21.074253
2.02107E+11,203,22.206133,20.661123
2.02107E+11,211,21.834646,20.887785
2.02107E+11,212,20.880976,20.674713
2.02107E+11,216,19.61725,19.515505
2.02107E+11,217,21.768866,20.568651
2.02107E+11,221,21.639292,20.536116
2.02107E+11,226,21.974873,21.018457
2.02107E+11,232,21.380713,20.843765
2.02107E+11,235,22.13381,21.453358
2.02107E+11,236,22.437742,21.25887
2.02107E+11,238,21.26779,21.409136
2.02107E+11,239,21.945322,20.527355
2.02107E+11,243,22.098892,21.630932
2.02107E+11,244,21.97468,19.630377
2.02107E+11,245,22.444838,20.874605
2.02107E+11,247,21.747835,21.06369
2.02107E+11,248,20.58415,20.345469
2.02107E+11,251,22.631678,21.112516
2.02107E+11,252,21.296772,21.430792
2.02107E+11,253,22.720034,21.50199
2.02107E+11,254,22.010506,21.232534
2.02107E+11,255,23.016111,22.155039
2.02107E+11,257,23.123884,22.630548
2.02107E+11,258,23.52043,22.449331
2.02107E+11,259,23.357458,21.818228
2.02107E+11,260,22.948252,21.685781
2.02107E+11,261,23.27203,21.240984
2.02107E+11,262,23.002039,21.12938
2.02107E+11,263,23.867147,23.717604
2.02107E+11,264,22.48062,22.635035
2.02107E+11,266,22.354113,22.329336
2.02107E+11,268,22.736506,20.8621
2.02107E+11,271,20.823092,19.230951
2.02107E+11,272,22.239801,22.025599
2.02107E+11,273,21.83522,21.059916
2.02107E+11,276,21.452322,21.705198
2.02107E+11,277,21.939215,20.14905
2.02107E+11,278,22.672472,21.195517
2.02107E+11,279,22.703426,22.44087
2.02107E+11,281,22.493633,23.573732
2.02107E+11,283,24.163698,23.544256
2.02107E+11,284,21.364332,20.330666
2.02107E+11,285,23.927797,22.559961
2.02107E+11,288,23.562296,23.701933
2.02107E+11,289,21.976963,21.185602
2.02107E+11,294,22.041782,21.362667
2.02107E+11,295,23.037893,22.313255
2.02107E+11,676,20.761435,19.366072
2.02107E+11,702,22.486383,21.876059
2.02107E+11,970,20.667288,19.411371
2.02107E+11,972,22.922024,22.343914
2.02107E+11,973,22.968767,21.439253
2.02107E+11,974,24.125994,22.92572
2.02107E+11,977,22.389528,21.409828
2.02107E+11,978,21.392727,20.108343
2.02107E+11,980,25.40508,24.947157
2.02107E+11,90,19.574644,18.700394
2.02107E+11,93,21.14855,20.679853
2.02107E+11,95,20.256727,19.358238
2.02107E+11,98,20.398197,19.602472
2.02107E+11,99,20.928326,19.560757
2.02107E+11,100,18.627491,17.228207
2.02107E+11,101,20.301617,20.997969
2.02107E+11,102,18.936934,18.28478
2.02107E+11,104,20.063498,18.77842
2.02107E+11,105,20.646746,19.603577
2.02107E+11,106,21.837694,19.653292
2.02107E+11,108,20.336927,20.258
2.02107E+11,112,19.479704,19.93459
2.02107E+11,114,20.705149,19.95738
2.02107E+11,115,20.229116,19.924965
2.02107E+11,119,20.917583,20.715391
2.02107E+11,121,21.088303,21.02105
2.02107E+11,127,21.079168,20.710863
2.02107E+11,129,22.176971,20.50117
2.02107E+11,130,21.68413,20.319008
2.02107E+11,131,22.350418,21.82377
2.02107E+11,133,21.906359,21.426647
2.02107E+11,135,20.755594,20.771273
2.02107E+11,136,22.111597,21.672903
2.02107E+11,137,22.057343,22.166798
2.02107E+11,138,22.744743,23.070713
2.02107E+11,140,22.189213,21.341305
2.02107E+11,143,23.480906,23.975834
2.02107E+11,146,22.682024,21.966713
2.02107E+11,152,22.766397,22.781141
2.02107E+11,155,22.388653,22.43776
2.02107E+11,156,22.918036,22.089436
2.02107E+11,159,22.976862,22.233921
2.02107E+11,162,22.213778,21.828207
2.02107E+11,165,22.474535,21.975544
2.02107E+11,168,22.314386,22.14536
2.02107E+11,169,22.796928,21.6177
2.02107E+11,170,21.821573,21.069654
2.02107E+11,172,21.76006,21.110134
2.02107E+11,174,21.064821,20.708994
2.02107E+11,177,21.916418,21.186762
2.02107E+11,184,24.109543,24.289871
2.02107E+11,185,25.112654,25.151196
2.02107E+11,188,25.16931,25.310432
2.02107E+11,189,24.822235,24.834574
2.02107E+11,192,23.588028,22.908316
2.02107E+11,201,20.669027,20.11768
2.02107E+11,202,21.427584,20.41388
2.02107E+11,203,21.819897,20.06325
2.02107E+11,211,21.470484,20.490519
2.02107E+11,212,20.719343,20.437994
2.02107E+11,216,19.309332,19.157845
2.02107E+11,217,21.58198,20.527538
2.02107E+11,221,21.410778,20.382109
2.02107E+11,226,21.92618,21.020243
2.02107E+11,232,21.292889,20.612314
2.02107E+11,235,21.935059,21.0531
2.02107E+11,236,22.117186,20.819704
2.02107E+11,238,21.375082,21.174397
2.02107E+11,239,21.875036,20.501991
2.02107E+11,243,21.900414,21.277817
2.02107E+11,244,22.012772,19.944765
2.02107E+11,245,22.463156,20.881895
2.02107E+11,247,21.661657,20.781258
2.02107E+11,248,20.156881,19.140295
2.02107E+11,251,22.650167,21.142157
2.02107E+11,252,21.057207,21.081352
2.02107E+11,253,22.715675,21.652655
2.02107E+11,254,21.862507,21.120438
2.02107E+11,255,23.28331,22.715132
2.02107E+11,257,23.10415,22.696028
2.02107E+11,258,23.230833,22.134857
2.02107E+11,259,22.78467,20.971413
2.02107E+11,260,22.321165,20.924349
2.02107E+11,261,23.166025,21.154264
2.02107E+11,262,22.897858,20.956568
2.02107E+11,263,23.708765,23.697803
2.02107E+11,264,22.18813,22.43661
2.02107E+11,266,22.129965,21.695553
2.02107E+11,268,22.639814,20.815691
2.02107E+11,271,20.51207,18.81337
2.02107E+11,272,22.096407,21.87916
2.02107E+11,273,21.742193,21.21427
2.02107E+11,276,20.740593,20.750622
2.02107E+11,277,21.6198,19.772062
2.02107E+11,278,22.259909,20.801157
2.02107E+11,279,22.311775,21.88476
2.02107E+11,281,22.25356,23.199589
2.02107E+11,283,23.81145,23.1776
2.02107E+11,284,21.040949,20.036812
2.02107E+11,285,23.609997,22.38596
2.02107E+11,288,23.437525,23.584982
2.02107E+11,289,22.047056,21.085102
2.02107E+11,294,21.922321,21.238974
2.02107E+11,295,22.572927,21.664024
2.02107E+11,676,20.660332,19.242073
2.02107E+11,702,22.426523,21.880314
2.02107E+11,970,20.514845,19.362879
2.02107E+11,972,22.412882,21.641466
2.02107E+11,973,23.025595,21.588167
2.02107E+11,974,24.066172,22.806032
2.02107E+11,977,22.306425,21.378746
2.02107E+11,978,21.367247,19.898712
2.02107E+11,980,25.080223,24.963623
2.02107E+11,90,19.200005,18.211246
2.02107E+11,93,21.122156,20.383978
2.02107E+11,95,20.223768,19.468515
2.02107E+11,98,20.042376,19.15907
2.02107E+11,99,20.705381,19.35038
2.02107E+11,100,18.458654,17.225685
2.02107E+11,101,20.083332,20.771343
2.02107E+11,102,19.144999,18.609737
2.02107E+11,104,19.6909,18.315084
2.02107E+11,105,20.580923,19.532383
2.02107E+11,106,21.498049,19.346365
2.02107E+11,108,20.06693,20.227633
2.02107E+11,112,19.427876,19.95813
2.02107E+11,114,20.594831,20.006607
2.02107E+11,115,20.051668,20.10708
2.02107E+11,119,20.560862,20.588705
2.02107E+11,121,20.762215,20.71996
2.02107E+11,127,21.424932,20.254148
2.02107E+11,129,22.068161,20.204119
2.02107E+11,130,21.988605,20.993992
2.02107E+11,131,22.216345,21.686634
2.02107E+11,133,21.773254,21.347305
2.02107E+11,135,20.62103,20.769344
2.02107E+11,136,21.839535,21.166924
2.02107E+11,137,21.910616,22.077864
2.02107E+11,138,22.686216,23.207857
2.02107E+11,140,21.841822,20.718723
2.02107E+11,143,23.384624,23.525684
2.02107E+11,146,22.44499,21.402853
2.02107E+11,152,22.67643,22.824282
2.02107E+11,155,21.999414,21.558907
2.02107E+11,156,22.93286,22.092606
2.02107E+11,159,22.496618,21.565924
2.02107E+11,162,22.057013,21.747
2.02107E+11,165,22.297007,21.812328
2.02107E+11,168,21.919027,21.653904
2.02107E+11,169,22.626524,21.40042
2.02107E+11,170,21.525003,20.904348
2.02107E+11,172,21.715292,21.037174
2.02107E+11,174,20.910353,20.560158
2.02107E+11,177,21.533865,20.603266
2.02107E+11,184,25.34849,26.085323
2.02107E+11,185,25.108515,25.21499
2.02107E+11,188,25.302649,25.535082
2.02107E+11,189,25.07818,25.019411
2.02107E+11,192,23.096758,22.169401
2.02107E+11,201,20.651752,20.10754
2.02107E+11,202,20.901077,20.016773
2.02107E+11,203,21.86579,20.148941
2.02107E+11,211,21.124243,20.193716
2.02107E+11,212,20.719664,20.411533
2.02107E+11,216,18.77756,18.360527
2.02107E+11,217,21.43244,20.703152
2.02107E+11,221,20.917662,19.916563
2.02107E+11,226,21.767786,20.639832
2.02107E+11,232,20.895048,20.207914
2.02107E+11,235,21.82076,20.809752
2.02107E+11,236,21.390871,20.086637
2.02107E+11,238,21.608828,21.146904
2.02107E+11,239,21.277655,20.056658
2.02107E+11,243,21.374004,20.970663
2.02107E+11,244,21.995104,19.866634
2.02107E+11,245,22.295366,20.842693
2.02107E+11,247,21.42881,20.554222
2.02107E+11,248,19.96913,18.684988
2.02107E+11,251,22.05164,20.394697
2.02107E+11,252,21.218359,21.149942
2.02107E+11,253,22.540495,21.494652
2.02107E+11,254,21.880356,21.18326
2.02107E+11,255,23.113403,22.494146
2.02107E+11,257,22.986414,22.790884
2.02107E+11,258,22.57717,21.562704
2.02107E+11,259,22.675108,20.938566
2.02107E+11,260,22.263304,20.820057
2.02107E+11,261,22.873165,21.01306
2.02107E+11,262,22.451422,20.61952
2.02107E+11,263,23.51595,23.642498
2.02107E+11,264,21.997416,22.216793
2.02107E+11,266,22.04495,21.611506
2.02107E+11,268,22.461723,20.760605
2.02107E+11,271,20.450697,18.854311
2.02107E+11,272,21.808014,21.33241
2.02107E+11,273,21.365942,21.295185
2.02107E+11,276,20.74536,20.959955
2.02107E+11,277,22.05776,21.331558
2.02107E+11,278,22.042732,20.565796
2.02107E+11,279,22.22462,21.723038
2.02107E+11,281,22.02875,22.915173
2.02107E+11,283,23.357489,22.819311
2.02107E+11,284,20.86353,19.794
2.02107E+11,285,23.18461,21.989964
2.02107E+11,288,23.182056,23.367317
2.02107E+11,289,22.016739,21.0481
2.02107E+11,294,21.89549,21.488853
2.02107E+11,295,22.226654,21.212797
2.02107E+11,676,20.714193,19.458277
2.02107E+11,702,21.925274,21.213682
2.02107E+11,970,20.28277,19.216005
2.02107E+11,972,21.980703,21.22765
2.02107E+11,973,22.841888,21.240961
2.02107E+11,974,23.687368,22.381212
2.02107E+11,977,22.22709,21.395948
2.02107E+11,978,20.956575,19.607653
2.02107E+11,980,25.226942,25.049894
2.02107E+11,90,19.240053,18.334286
2.02107E+11,93,21.153303,20.402239
2.02107E+11,95,20.3398,19.548103
2.02107E+11,98,20.179125,19.317617
2.02107E+11,99,20.843035,19.431767
2.02107E+11,100,18.296309,17.24598
2.02107E+11,101,20.134045,20.670214
2.02107E+11,102,19.328918,18.971493
2.02107E+11,104,19.422998,17.858067
2.02107E+11,105,20.22326,19.248934
2.02107E+11,106,21.443552,19.532196
2.02107E+11,108,19.821093,20.095278
2.02107E+11,112,19.420088,19.994734
2.02107E+11,114,20.550734,19.53874
2.02107E+11,115,19.99714,20.208855
2.02107E+11,119,20.429193,20.418158
2.02107E+11,121,20.608282,20.332674
2.02107E+11,127,21.533876,20.298107
2.02107E+11,129,21.758135,19.859514
2.02107E+11,130,21.941486,21.294065
2.02107E+11,131,22.247139,21.817837
2.02107E+11,133,21.557814,21.14352
2.02107E+11,135,20.160555,20.312073
2.02107E+11,136,21.788015,21.18029
2.02107E+11,137,21.437223,21.53048
2.02107E+11,138,22.487223,23.431765
2.02107E+11,140,21.959522,20.770496
2.02107E+11,143,23.413752,23.500498
2.02107E+11,146,22.12147,20.940416
2.02107E+11,152,22.60663,22.723808
2.02107E+11,155,21.859285,21.25106
2.02107E+11,156,22.693766,21.71107
2.02107E+11,159,22.095964,21.134996
2.02107E+11,162,21.76549,21.152758
2.02107E+11,165,22.026041,21.634562
2.02107E+11,168,21.78619,21.458736
2.02107E+11,169,22.567694,21.38971
2.02107E+11,170,21.590727,20.959461
2.02107E+11,172,21.585526,20.997519
2.02107E+11,174,20.7228,20.379416
2.02107E+11,177,20.784046,19.987312
2.02107E+11,184,25.915028,27.193514
2.02107E+11,185,25.203577,25.265242
2.02107E+11,188,25.284492,25.64053
2.02107E+11,189,25.113869,25.021328
2.02107E+11,192,22.55216,21.352621
2.02107E+11,201,20.882639,20.287024
2.02107E+11,202,20.651009,20.099258
2.02107E+11,203,21.775139,19.92962
2.02107E+11,211,21.222984,20.376081
2.02107E+11,212,20.30574,19.709225
2.02107E+11,216,18.473822,17.907803
2.02107E+11,217,21.26687,20.199503
2.02107E+11,221,20.997824,19.81035
2.02107E+11,226,21.473131,20.050634
2.02107E+11,232,20.453936,19.695768
2.02107E+11,235,21.738268,20.658138
2.02107E+11,236,21.000399,19.744823
2.02107E+11,238,21.345448,20.428558
2.02107E+11,239,21.584309,20.568352
2.02107E+11,243,21.601795,20.913952
2.02107E+11,244,21.902403,19.793644
2.02107E+11,245,22.096426,20.43614
2.02107E+11,247,21.442442,20.488855
2.02107E+11,248,19.728294,18.390839
2.02107E+11,251,22.276926,20.959206
2.02107E+11,252,21.044039,20.919378
2.02107E+11,253,22.463556,21.412455
2.02107E+11,254,21.79049,21.008705
2.02107E+11,255,22.83042,22.062035
2.02107E+11,257,22.5745,22.223038
2.02107E+11,258,22.37963,21.372168
2.02107E+11,259,22.663794,21.05792
2.02107E+11,260,21.990725,20.617355
2.02107E+11,261,22.834421,20.850378
2.02107E+11,262,22.203096,20.40753
2.02107E+11,263,23.359476,23.555056
2.02107E+11,264,21.527212,20.901453
2.02107E+11,266,21.232025,20.767197
2.02107E+11,268,22.313364,20.771059
2.02107E+11,271,20.212631,18.787703
2.02107E+11,272,21.44763,21.395996
2.02107E+11,273,21.306658,21.06365
2.02107E+11,276,20.512035,20.876078
2.02107E+11,277,21.277035,22.521969
2.02107E+11,278,22.286234,20.89894
2.02107E+11,279,22.078718,21.821201
2.02107E+11,281,21.851204,22.760538
2.02107E+11,283,23.189112,22.93961
2.02107E+11,284,20.618095,19.406301
2.02107E+11,285,22.647526,21.189924
2.02107E+11,288,23.288166,23.531313
2.02107E+11,289,21.796814,20.902864
2.02107E+11,294,20.960915,20.397285
2.02107E+11,295,21.667534,20.297869
2.02107E+11,702,21.512356,20.910872
2.02107E+11,970,19.888983,18.955437
2.02107E+11,972,21.605762,20.593107
2.02107E+11,973,22.726664,21.052946
2.02107E+11,974,23.079298,21.780952
2.02107E+11,977,21.85393,20.90349
2.02107E+11,978,20.90591,19.6406
2.02107E+11,980,25.22427,24.971052
2.02107E+11,90,19.814554,18.943508
2.02107E+11,93,21.365683,20.424892
2.02107E+11,95,20.40864,19.595572
2.02107E+11,98,20.296686,19.354126
2.02107E+11,99,21.1359,19.539358
2.02107E+11,100,18.107027,16.751402
2.02107E+11,101,20.319962,20.6426
2.02107E+11,102,19.250805,18.978523
2.02107E+11,104,19.542887,17.617395
2.02107E+11,105,20.269585,19.074621
2.02107E+11,106,20.063326,18.902348
2.02107E+11,108,20.245047,20.157715
2.02107E+11,112,19.367048,19.835838
2.02107E+11,114,20.758154,19.986061
2.02107E+11,115,21.076132,20.468058
2.02107E+11,119,20.649847,20.363697
2.02107E+11,121,20.53351,20.205488
2.02107E+11,127,21.416164,20.324642
2.02107E+11,129,21.022974,19.355032
2.02107E+11,130,21.884115,22.149908
2.02107E+11,131,22.175718,21.812567
2.02107E+11,133,21.27922,20.743994
2.02107E+11,135,19.830317,19.745005
2.02107E+11,136,21.203466,20.72136
2.02107E+11,137,21.479202,21.388689
2.02107E+11,138,22.784105,23.628933
2.02107E+11,140,22.023756,21.04018
2.02107E+11,143,23.237226,23.051249
2.02107E+11,146,22.31198,21.133142
2.02107E+11,152,22.425058,23.009016
2.02107E+11,155,21.925493,21.023306
2.02107E+11,156,22.578619,21.471096
2.02107E+11,159,22.033976,21.243593
2.02107E+11,162,21.920698,21.103865
2.02107E+11,165,22.05873,21.468697
2.02107E+11,168,21.576418,21.207329
2.02107E+11,169,22.465,21.213058
2.02107E+11,170,21.742247,21.209711
2.02107E+11,172,21.350273,20.876108
2.02107E+11,174,20.757954,20.445728
2.02107E+11,177,20.65759,19.639565
2.02107E+11,184,25.598158,27.424934
2.02107E+11,185,25.074532,25.259905
2.02107E+11,188,25.018686,25.657084
2.02107E+11,189,25.225256,25.131536
2.02107E+11,192,22.40718,21.248077
2.02107E+11,201,20.87066,19.699308
2.02107E+11,202,20.96884,19.89859
2.02107E+11,203,21.898106,20.174702
2.02107E+11,211,20.979677,20.220846
2.02107E+11,212,20.28809,19.6467
2.02107E+11,216,18.093904,17.567736
2.02107E+11,217,21.19805,19.870708
2.02107E+11,221,21.072485,19.64082
2.02107E+11,226,21.384026,20.013285
2.02107E+11,232,20.596207,19.78845
2.02107E+11,235,21.60825,20.550264
2.02107E+11,236,21.384588,19.94269
2.02107E+11,238,20.779026,19.795256
2.02107E+11,239,21.875101,20.524565
2.02107E+11,243,21.72275,21.126972
2.02107E+11,244,21.709204,19.630947
2.02107E+11,245,21.988808,20.393763
2.02107E+11,247,21.17775,20.428982
2.02107E+11,248,19.62393,18.445131
2.02107E+11,251,22.221592,20.94322
2.02107E+11,252,21.129885,20.8609
2.02107E+11,253,22.378035,21.328176
2.02107E+11,254,21.853563,21.206537
2.02107E+11,255,22.36592,21.651678
2.02107E+11,257,22.969961,22.061796
2.02107E+11,258,21.816626,20.882322
2.02107E+11,259,22.59043,20.858046
2.02107E+11,260,21.752148,20.111353
2.02107E+11,261,22.913565,20.995722
2.02107E+11,262,22.213282,20.395182
2.02107E+11,263,22.865095,22.590693
2.02107E+11,264,21.269958,20.278902
2.02107E+11,266,21.369858,20.566616
2.02107E+11,268,22.169527,20.749435
2.02107E+11,271,20.166906,18.434633
2.02107E+11,272,20.729794,21.13621
2.02107E+11,273,20.46844,20.118696
2.02107E+11,276,19.840658,20.30145
2.02107E+11,277,20.618769,22.484386
2.02107E+11,278,21.632723,20.093271
2.02107E+11,279,21.680761,20.804277
2.02107E+11,281,21.432726,22.283865
2.02107E+11,283,23.197195,22.916092
2.02107E+11,284,20.616941,19.347523
2.02107E+11,285,22.580294,21.045155
2.02107E+11,288,23.177223,23.298729
2.02107E+11,289,21.598448,20.486652
2.02107E+11,294,21.245749,20.478937
2.02107E+11,295,21.717533,20.514524
2.02107E+11,676,20.862387,19.618711
2.02107E+11,702,21.550213,20.929516
2.02107E+11,970,19.892096,18.925909
2.02107E+11,972,21.362417,19.98154
2.02107E+11,973,22.714315,21.048937
2.02107E+11,974,22.794512,21.29437
2.02107E+11,977,21.955576,20.861485
2.02107E+11,978,21.017033,19.626776
2.02107E+11,980,25.032991,24.955309
2.02107E+11,90,22.725943,22.53869
2.02107E+11,93,21.302446,20.582308
2.02107E+11,95,21.042788,19.982887
2.02107E+11,98,21.449963,19.606567
2.02107E+11,99,21.329847,19.825558
2.02107E+11,100,19.803362,17.542791
2.02107E+11,101,20.691893,20.62061
2.02107E+11,102,20.951815,19.663424
2.02107E+11,104,20.789911,18.793959
2.02107E+11,105,21.226925,19.550203
2.02107E+11,106,22.2422,19.4411
2.02107E+11,108,20.777662,20.250156
2.02107E+11,112,20.074121,19.99933
2.02107E+11,114,21.7559,20.384888
2.02107E+11,115,20.807669,20.672081
2.02107E+11,119,21.763687,21.069174
2.02107E+11,121,20.657946,20.079689
2.02107E+11,127,22.330317,20.603758
2.02107E+11,129,21.595161,20.053879
2.02107E+11,130,23.151117,22.57367
2.02107E+11,131,22.604519,21.852707
2.02107E+11,133,21.8627,20.823057
2.02107E+11,135,21.516521,20.176561
2.02107E+11,136,21.938787,20.50448
2.02107E+11,137,22.02213,21.240438
2.02107E+11,138,23.006285,23.772297
2.02107E+11,140,22.079832,20.98097
2.02107E+11,143,23.816458,23.0646
2.02107E+11,146,22.709139,21.572676
2.02107E+11,152,22.73185,22.832645
2.02107E+11,155,21.640718,20.856625
2.02107E+11,156,22.592318,21.86489
2.02107E+11,159,22.051336,20.885408
2.02107E+11,162,22.351103,20.982199
2.02107E+11,165,22.180502,21.737028
2.02107E+11,168,21.566925,21.520693
2.02107E+11,169,22.210829,21.065365
2.02107E+11,170,22.069117,21.223337
2.02107E+11,172,21.62773,20.903225
2.02107E+11,174,20.601908,20.411367
2.02107E+11,177,21.826967,20.315588
2.02107E+11,184,25.712358,28.056807
2.02107E+11,185,25.318754,25.241852
2.02107E+11,188,24.889793,25.542114
2.02107E+11,189,25.1164,25.133526
2.02107E+11,192,22.634182,21.489676
2.02107E+11,201,22.074228,20.194069
2.02107E+11,202,21.69454,19.931702
2.02107E+11,203,22.575249,20.68633
2.02107E+11,211,21.411394,20.316774
2.02107E+11,212,20.885378,19.996374
2.02107E+11,216,20.815245,18.862488
2.02107E+11,217,21.201668,20.114357
2.02107E+11,221,20.93289,19.599274
2.02107E+11,226,21.284674,19.902662
2.02107E+11,232,21.902044,20.393906
2.02107E+11,235,21.025139,20.317205
2.02107E+11,236,20.936934,20.013239
2.02107E+11,238,21.12502,19.912045
2.02107E+11,239,21.926012,20.20264
2.02107E+11,243,21.74761,21.452831
2.02107E+11,244,21.848694,19.91164
2.02107E+11,245,22.219156,20.886135
2.02107E+11,247,21.636013,20.611197
2.02107E+11,248,20.744165,18.651003
2.02107E+11,251,21.964022,20.832531
2.02107E+11,252,21.66162,21.053202
2.02107E+11,253,22.118292,21.050415
2.02107E+11,254,21.627869,21.150686
2.02107E+11,255,22.942865,21.787685
2.02107E+11,257,22.38338,21.589746
2.02107E+11,258,22.021622,21.164217
2.02107E+11,259,22.375996,20.980268
2.02107E+11,260,21.811262,20.616232
2.02107E+11,261,22.482054,20.834936
2.02107E+11,262,21.9638,20.593426
2.02107E+11,263,23.094992,22.384546
2.02107E+11,264,21.402945,20.728159
2.02107E+11,266,21.595675,20.90583
2.02107E+11,268,22.331339,20.815384
2.02107E+11,271,20.375038,18.28036
2.02107E+11,272,21.652803,20.997559
2.02107E+11,273,21.158216,19.825329
2.02107E+11,276,22.82762,21.657465
2.02107E+11,277,23.438667,23.33295
2.02107E+11,278,22.433989,20.551243
2.02107E+11,279,22.845194,21.152634
2.02107E+11,281,22.510462,22.399294
2.02107E+11,283,23.888403,23.22919
2.02107E+11,284,21.325922,19.796473
2.02107E+11,285,23.283632,21.258966
2.02107E+11,288,23.507372,23.47541
2.02107E+11,289,22.158384,20.640764
2.02107E+11,294,20.896463,19.963444
2.02107E+11,295,21.848354,21.120043
2.02107E+11,676,21.844028,20.297194
2.02107E+11,702,22.03734,21.426802
2.02107E+11,970,21.145987,19.198477
2.02107E+11,972,22.027296,20.570387
2.02107E+11,973,22.679789,20.978037
2.02107E+11,974,23.038866,21.410498
2.02107E+11,977,22.749376,21.422617
2.02107E+11,978,21.443043,20.111809
2.02107E+11,980,25.571554,24.940966
2.02107E+11,90,26.248415,24.231138
2.02107E+11,93,23.936096,21.183504
2.02107E+11,95,22.886591,20.243458
2.02107E+11,98,21.487617,19.804777
2.02107E+11,99,21.53879,20.182175
2.02107E+11,100,19.805006,17.727127
2.02107E+11,101,23.207087,21.008726
2.02107E+11,102,21.2926,19.139694
2.02107E+11,104,23.715475,20.524448
2.02107E+11,105,23.547081,20.86551
2.02107E+11,106,24.924723,21.48532
2.02107E+11,108,22.596933,20.742277
2.02107E+11,112,22.240664,20.538216
2.02107E+11,114,22.55015,20.881166
2.02107E+11,115,21.715658,21.48925
2.02107E+11,119,22.921919,21.706955
2.02107E+11,121,23.170849,20.816458
2.02107E+11,127,23.856506,21.53728
2.02107E+11,129,22.82937,20.749392
2.02107E+11,130,27.675024,23.538094
2.02107E+11,131,25.086187,22.51715
2.02107E+11,133,23.12998,21.431293
2.02107E+11,135,22.556707,20.51558
2.02107E+11,136,23.099115,21.362162
2.02107E+11,137,24.35638,21.366089
2.02107E+11,138,26.038263,25.013565
2.02107E+11,140,23.051502,21.59702
2.02107E+11,143,25.570288,24.317778
2.02107E+11,146,24.20491,22.323147
2.02107E+11,152,22.809006,22.364847
